RECORD_ID,MSISDN,IMSI,IMEI,PRIVATE_IP,PUBLIC_IP,DEST_IP,DEST_PORT,APP_TYPE,START_TIME,END_TIME,DATA_UP,DATA_DOWN,CELL_ID,B_PARTY_MSISDN,SESSION_DURATION,LAT,LON
REC_000605,917280305443,40556135329797,177323306688906,192.168.2.207,189.19.222.185,39.106.198.155,21,FTP,2025-08-22 13:47:00.963175,2025-08-22 14:08:15.963175,1615,115643,CELL_0010,918764511339,1275,28.953310170427756,77.46043185636003
REC_000606,919635200219,40521070815880,353900195391813,192.168.48.26,176.107.188.245,218.243.2.32,993,IMAPS,2025-07-31 10:23:00.963175,2025-07-31 10:24:06.963175,15040,103621,CELL_0066,,66,28.987407908385908,77.57367046426874
REC_000607,918442313267,40525764034653,167073735126936,192.168.225.214,153.190.240.86,223.158.45.146,993,IMAPS,2025-07-31 13:37:00.963175,2025-07-31 14:21:51.963175,21665,108667,CELL_0010,,2691,28.80764042094183,77.2034767119279
REC_000608,917404149892,40528558728392,450878305224752,192.168.155.125,174.223.92.41,85.181.210.178,1935,Facebook,2025-08-04 04:33:00.963175,2025-08-04 04:50:41.963175,9310,152270,CELL_0034,,1061,28.214208285923185,77.67386977921039
REC_000609,919599996959,40542670597820,601764465091135,192.168.112.205,157.68.193.120,136.103.105.50,993,IMAPS,2025-08-12 22:31:00.963175,2025-08-12 22:59:58.963175,35136,12449,CELL_0039,,1738,29.047732063400062,76.81197139398311
REC_000610,919821036399,40545519157886,153264605237336,192.168.130.146,152.220.239.141,95.146.238.5,80,HTTP,2025-08-14 04:45:00.963175,2025-08-14 05:23:21.963175,32831,75860,CELL_0027,,2301,28.31217236291619,77.29781704837431
REC_000611,918685828255,40562332100848,699569958574148,192.168.104.73,118.186.55.19,110.194.210.192,22,SSH,2025-08-19 15:05:00.963175,2025-08-19 15:43:24.963175,49017,165121,CELL_0064,919746498770,2304,28.75098577520602,76.90721648775003
REC_000612,918685828255,40548337582952,258981096868273,192.168.255.184,203.51.114.5,190.69.90.89,25,SMTP,2025-08-23 01:18:00.963175,2025-08-23 01:52:32.963175,34847,30442,CELL_0100,918838803826,2072,28.829733339146568,77.3004949155526
REC_000613,918685828255,40561352918849,580823227169121,192.168.247.165,211.139.127.104,66.104.240.188,25,SMTP,2025-08-13 09:51:00.963175,2025-08-13 10:31:24.963175,37283,85346,CELL_0019,,2424,28.98183397073028,77.15899202647392
REC_000614,917242910243,40532853633094,755947100387566,192.168.165.225,214.138.208.117,217.116.196.66,22,SSH,2025-08-15 15:23:00.963175,2025-08-15 15:40:41.963175,40608,42664,CELL_0054,,1061,28.709846466177705,77.69813304246581
REC_000615,919984161007,40596556699118,275411398745048,192.168.77.113,93.210.6.42,109.37.115.14,993,IMAPS,2025-07-30 21:42:00.963175,2025-07-30 22:00:49.963175,26744,84679,CELL_0090,,1129,28.866533423659355,77.68955439364288
REC_000616,918764511339,40555688039066,149043102647911,192.168.199.211,238.204.197.119,209.83.99.57,22,SSH,2025-08-19 10:48:00.963175,2025-08-19 11:01:23.963175,7007,173434,CELL_0091,,803,28.569920144198885,77.2347814193649
REC_000617,919329185981,40527786836897,590219145647713,192.168.32.219,140.243.45.49,237.32.13.182,21,FTP,2025-08-19 10:52:00.963175,2025-08-19 10:59:33.963175,19723,150474,CELL_0007,,453,28.304857406834685,77.0875625481276
REC_000618,919129691272,40586542548127,618821325335914,192.168.198.161,217.23.220.89,109.226.184.235,21,FTP,2025-08-10 20:26:00.963175,2025-08-10 21:24:22.963175,3862,191055,CELL_0071,,3502,28.545436420492624,76.78611070075866
REC_000619,917418203245,40539709985691,221517042188237,192.168.52.238,23.62.177.130,171.101.142.62,25,SMTP,2025-08-18 06:57:00.963175,2025-08-18 07:41:16.963175,11007,160902,CELL_0021,,2656,29.057659264992278,77.35123070077128
REC_000620,917279281688,40554167884322,310661160816283,192.168.245.106,129.125.62.169,115.176.142.51,25,SMTP,2025-08-05 09:30:00.963175,2025-08-05 09:50:03.963175,32433,88190,CELL_0015,,1203,28.45050236425886,76.71788629194869
REC_000621,919332451458,40580874840989,671140759634952,192.168.89.246,253.71.68.247,118.186.55.19,1935,Facebook,2025-08-13 11:12:00.963175,2025-08-13 11:53:54.963175,33932,92662,CELL_0084,919129691272,2514,28.815339813510054,76.97443666508887
REC_000622,917404149892,40531848578891,715745709137034,192.168.153.142,68.220.231.114,19.216.208.220,1935,Facebook,2025-08-07 05:41:00.963175,2025-08-07 06:21:21.963175,25689,79805,CELL_0010,,2421,28.750123569893706,77.15624304118393
REC_000623,918389720476,40542651857611,164277885539721,192.168.2.207,91.152.44.63,233.87.111.58,5223,WhatsApp,2025-08-02 10:23:00.963175,2025-08-02 11:12:11.963175,15452,165079,CELL_0096,,2951,28.69409730192458,77.46089655316277
REC_000624,917242910243,40516692519672,920401004548693,192.168.181.26,225.161.62.43,151.222.29.198,1935,Facebook,2025-08-17 16:47:00.963175,2025-08-17 17:15:55.963175,27377,162503,CELL_0025,,1735,28.427288108339983,76.7102674309585
REC_000625,919311996447,40583974906599,247657215235362,192.168.34.106,109.37.115.14,19.25.109.235,993,IMAPS,2025-08-09 13:12:00.963175,2025-08-09 14:10:37.963175,25534,5199,CELL_0015,,3517,28.210560450669362,77.42207492007672
REC_000626,918847386442,40531198159774,354572338092997,192.168.181.26,84.209.234.245,218.243.2.32,22,SSH,2025-08-05 11:23:00.963175,2025-08-05 12:22:27.963175,4050,178987,CELL_0045,,3567,29.00788439391655,76.94642454427108
REC_000627,918288764667,40513869100192,321158596681838,192.168.56.56,75.164.243.44,255.103.46.234,5223,WhatsApp,2025-08-10 01:14:00.963175,2025-08-10 01:27:50.963175,38161,66983,CELL_0074,,830,28.699283085699328,76.97704733334199
REC_000628,917242910243,40536932568592,209927108764314,192.168.198.161,244.211.10.151,196.38.214.221,993,IMAPS,2025-08-18 22:12:00.963175,2025-08-18 22:17:37.963175,43774,61304,CELL_0085,,337,28.84420783437771,77.66413353080036
REC_000629,919599996959,40517341640429,759615675855702,192.168.72.152,157.68.193.120,82.77.12.111,443,HTTPS/Skype,2025-08-08 15:30:00.963175,2025-08-08 16:15:06.963175,17447,18307,CELL_0095,,2706,28.306747890041464,77.2092696534588
REC_000630,918030682561,40542937347373,871112718497371,192.168.10.244,75.213.29.199,237.177.121.6,5223,WhatsApp,2025-08-06 00:10:00.963175,2025-08-06 00:45:00.963175,44118,164045,CELL_0073,,2100,28.684043558079743,77.22039650037131
REC_000631,917280305443,40512295064576,911816953459509,192.168.191.83,122.80.224.21,208.3.2.168,1935,Facebook,2025-08-05 12:55:00.963175,2025-08-05 13:51:53.963175,14224,160230,CELL_0016,,3413,28.862271986497397,77.15675256331102
REC_000632,917884943392,40540541490202,960046830707312,192.168.77.113,252.29.113.232,45.194.242.114,443,HTTPS/Skype,2025-08-14 23:17:00.963175,2025-08-14 23:36:02.963175,48395,9901,CELL_0076,,1142,28.535044944643634,77.29230128942746
REC_000633,919713217252,40565809494949,871933724871030,192.168.132.128,25.55.152.184,254.119.236.197,25,SMTP,2025-08-15 10:50:00.963175,2025-08-15 10:53:19.963175,27847,116309,CELL_0051,,199,28.272974956877416,77.61981132433644
REC_000634,917242910243,40569838949294,882103030779466,192.168.225.206,68.220.231.114,73.251.200.247,993,IMAPS,2025-08-21 10:07:00.963175,2025-08-21 10:43:29.963175,1982,128407,CELL_0076,,2189,28.831914131733047,77.19464765903258
REC_000635,919454821392,40532095621916,124747413023909,192.168.78.201,189.19.222.185,183.239.138.230,21,FTP,2025-08-14 03:11:00.963175,2025-08-14 03:25:16.963175,36998,15993,CELL_0060,,856,28.833145675447334,77.43673172669384
REC_000636,917279281688,40568779355528,843877967675147,192.168.191.83,74.166.153.137,60.147.203.65,5223,WhatsApp,2025-08-13 00:30:00.963175,2025-08-13 01:11:13.963175,49439,97100,CELL_0055,,2473,28.522907048055913,77.57644868416311
REC_000637,917418203245,40515598454608,583610624472086,192.168.130.146,184.2.118.164,153.190.240.86,443,HTTPS/Skype,2025-08-11 15:53:00.963175,2025-08-11 16:34:53.963175,15751,117696,CELL_0049,,2513,28.324320448030466,77.03613464250766
REC_000638,919821036399,40571399816927,771289152019556,192.168.196.242,196.38.214.221,142.170.211.9,443,HTTPS/Skype,2025-08-05 16:50:00.963175,2025-08-05 17:31:43.963175,27581,55547,CELL_0021,919454821392,2503,28.823876407581174,77.14169439178559
REC_000639,919638452758,40579935015501,746463410245316,192.168.15.172,31.106.157.162,95.146.238.5,25,SMTP,2025-08-10 03:31:00.963175,2025-08-10 04:08:07.963175,42713,102843,CELL_0041,,2227,29.010174337651353,76.8294968911542
REC_000640,919161399393,40581181557202,358637622641812,192.168.102.67,43.168.15.245,155.58.49.227,25,SMTP,2025-08-04 07:59:00.963175,2025-08-04 08:40:02.963175,7961,105763,CELL_0008,,2462,28.184806184411904,77.17359609639153
REC_000641,919129691272,40514126089048,281128776491860,192.168.155.250,66.104.240.188,238.204.197.119,22,SSH,2025-08-06 03:30:00.963175,2025-08-06 03:53:06.963175,10748,111439,CELL_0035,,1386,28.27765548128617,77.11737479584491
REC_000642,917636365899,40591861006257,739975239036876,192.168.86.237,82.234.18.226,82.234.18.226,993,IMAPS,2025-08-24 03:30:00.963175,2025-08-24 03:56:46.963175,40905,104395,CELL_0009,,1606,28.808368407811148,77.0681974853648
REC_000643,919337353022,40531786969765,653543464268278,192.168.226.62,23.62.177.130,155.58.49.227,80,HTTP,2025-08-09 16:50:00.963175,2025-08-09 16:54:07.963175,45809,94352,CELL_0042,,247,28.321819815372955,77.47426353680358
REC_000644,918563524436,40559854095902,313422186371696,192.168.209.9,118.186.55.19,14.122.49.171,21,FTP,2025-08-19 16:54:00.963175,2025-08-19 17:28:45.963175,22059,113638,CELL_0077,,2085,28.98087949483641,77.00137687876816
REC_000645,919746498770,40569090509049,884564681142097,192.168.225.214,139.155.247.210,104.133.19.64,5223,WhatsApp,2025-08-20 11:21:00.963175,2025-08-20 11:24:13.963175,37220,119221,CELL_0003,,193,28.59992946850054,77.35013967795781
REC_000646,918875868182,40586342233383,933353759776444,192.168.216.63,182.162.7.183,183.229.76.173,443,HTTPS/Skype,2025-08-18 05:04:00.963175,2025-08-18 05:28:15.963175,20943,60653,CELL_0030,919984161007,1455,28.86670230410579,77.34258514420007
REC_000647,919607827695,40590408004906,257317268494270,192.168.165.225,151.222.29.198,138.166.106.132,443,HTTPS/Skype,2025-08-08 08:13:00.963175,2025-08-08 09:08:49.963175,11427,58597,CELL_0055,,3349,28.236738409491597,76.77775173960966
REC_000648,919645196062,40510525197424,711672086264368,192.168.158.84,215.61.165.138,113.150.160.44,21,FTP,2025-08-25 10:59:00.963175,2025-08-25 11:40:04.963175,41837,103051,CELL_0043,918618784046,2464,28.652664793966785,77.55049565885834
REC_000649,919645196062,40584119970790,212226617028422,192.168.130.108,136.103.105.50,91.152.44.63,22,SSH,2025-08-11 10:10:00.963175,2025-08-11 11:08:09.963175,3158,76574,CELL_0037,,3489,28.117098689892458,76.92586925711419
REC_000650,919645196062,40592663143962,473346433783889,192.168.10.244,171.101.142.62,255.103.46.234,1935,Facebook,2025-07-31 10:02:00.963175,2025-07-31 10:27:38.963175,28157,47810,CELL_0027,,1538,28.386793548708784,77.36005648946625
REC_000651,919713217252,40593102661037,303094225508643,192.168.209.9,25.55.152.184,48.153.96.178,21,FTP,2025-08-09 11:23:00.963175,2025-08-09 11:48:00.963175,17089,5359,CELL_0070,,1500,28.586288264773128,76.76821112607985
REC_000652,917280305443,40572631765564,523225667531989,192.168.77.123,195.231.29.115,39.106.198.155,80,HTTP,2025-08-27 07:35:00.963175,2025-08-27 07:48:49.963175,46257,72624,CELL_0001,917242910243,829,28.429470506601003,77.02997921944826
REC_000653,917636365899,40597202778122,853669234967048,192.168.241.173,178.139.216.218,68.34.1.160,1935,Facebook,2025-08-19 09:11:00.963175,2025-08-19 09:58:18.963175,49259,42870,CELL_0072,,2838,28.718323711482242,77.00280945880247
REC_000654,919645196062,40574239438440,203940335211428,192.168.203.218,45.194.242.114,46.235.68.30,5223,WhatsApp,2025-08-10 03:56:00.963175,2025-08-10 04:49:03.963175,35634,110684,CELL_0016,918282636116,3183,28.408502204211093,76.8361150115377
REC_000655,917636365899,40554781341080,336434808091064,192.168.160.77,155.58.49.227,151.222.29.198,22,SSH,2025-07-29 11:12:00.963175,2025-07-29 12:09:39.963175,28781,127124,CELL_0005,,3459,28.5731581949392,77.05845381109307
REC_000656,917128609640,40530498197346,454055318449221,192.168.234.131,157.68.193.120,50.3.158.219,443,HTTPS/Skype,2025-08-10 17:26:00.963175,2025-08-10 17:58:42.963175,37431,111446,CELL_0016,,1962,28.386294504897194,77.00678637877068
REC_000657,919607827695,40514631257782,794103649872331,192.168.2.207,98.150.109.91,215.61.165.138,80,HTTP,2025-08-03 22:43:00.963175,2025-08-03 23:11:24.963175,22186,151744,CELL_0071,,1704,28.92712189886438,77.54211154909903
REC_000658,918730941466,40528601291526,471890766408783,192.168.16.45,75.164.243.44,155.58.49.227,25,SMTP,2025-08-06 15:23:00.963175,2025-08-06 15:49:07.963175,24105,82937,CELL_0010,919332451458,1567,28.84891050282087,77.53335758398026
REC_000659,918389720476,40544877330532,746398049808927,192.168.125.69,165.253.246.199,134.62.240.249,5223,WhatsApp,2025-08-24 09:29:00.963175,2025-08-24 09:45:00.963175,31436,82086,CELL_0007,918030682561,960,28.647055893885074,77.69459522536958
REC_000660,919329185981,40560148496838,792338830019783,192.168.151.61,43.88.80.218,45.194.242.114,22,SSH,2025-08-10 09:10:00.963175,2025-08-10 10:03:58.963175,1774,84604,CELL_0072,,3238,28.554808845230625,77.36699995436442
REC_000661,919599996959,40546011444425,680770958120178,192.168.134.38,136.103.105.50,181.221.191.133,993,IMAPS,2025-08-14 13:38:00.963175,2025-08-14 14:26:41.963175,24327,153511,CELL_0070,,2921,28.810707698555422,77.18434374044986
REC_000662,919329185981,40518112969384,174761859761087,192.168.199.211,110.194.210.192,100.82.134.83,1935,Facebook,2025-08-25 10:45:00.963175,2025-08-25 11:42:18.963175,26267,8141,CELL_0022,,3438,28.25051837176834,76.72668233254919
REC_000663,917128609640,40592621326772,262062595374851,192.168.112.205,210.249.163.121,95.84.175.219,25,SMTP,2025-08-09 14:50:00.963175,2025-08-09 15:29:51.963175,9065,192866,CELL_0065,,2391,28.80182456776303,77.60884477550057
REC_000664,919329185981,40583842231911,701983431207346,192.168.138.238,25.130.92.246,23.49.129.129,993,IMAPS,2025-08-26 18:21:00.963175,2025-08-26 18:30:28.963175,33861,186155,CELL_0042,917242910243,568,28.609862426653386,76.77164489886432
REC_000665,919821036399,40595703558129,533654079552329,192.168.130.108,196.38.214.221,134.62.240.249,25,SMTP,2025-08-08 20:39:00.963175,2025-08-08 21:12:14.963175,9125,59298,CELL_0054,917636365899,1994,28.811299189634077,77.43253044226577
REC_000666,917128609640,40529352873626,652386933958944,192.168.167.19,172.187.16.199,196.38.214.221,443,HTTPS/Skype,2025-08-01 04:50:00.963175,2025-08-01 05:22:05.963175,49821,106084,CELL_0081,,1925,28.710211883318816,77.24697965674818
REC_000667,919645196062,40514543448567,398714641341699,192.168.74.134,213.174.232.110,227.234.65.154,443,HTTPS/Skype,2025-08-25 02:12:00.963175,2025-08-25 02:58:54.963175,47506,74102,CELL_0037,,2814,28.495182003371603,76.82696601228596
REC_000668,918242883741,40596095705163,642421569161555,192.168.190.35,16.28.27.41,215.61.165.138,80,HTTP,2025-08-25 12:00:00.963175,2025-08-25 12:31:48.963175,31658,171345,CELL_0085,,1908,28.694128122565775,77.25537333254508
REC_000669,918282636116,40527806777692,209529658386249,192.168.153.142,23.49.129.129,71.179.70.132,5223,WhatsApp,2025-08-18 13:59:00.963175,2025-08-18 14:51:43.963175,19581,82233,CELL_0006,917884943392,3163,28.690130196598385,77.25186963726775
REC_000670,918447425359,40554796403866,727656807227605,192.168.255.184,195.231.29.115,200.55.25.21,21,FTP,2025-08-21 13:38:00.963175,2025-08-21 14:01:33.963175,18589,72875,CELL_0057,,1413,28.630687702256484,76.94560656103437
REC_000671,919311996447,40537941980430,780438409758806,192.168.241.173,217.242.31.243,112.180.104.222,993,IMAPS,2025-08-23 09:03:00.963175,2025-08-23 09:30:42.963175,25044,91407,CELL_0085,,1662,28.337092244419587,77.14867335392215
REC_000672,919599996959,40563223109573,494771781837464,192.168.10.74,110.194.210.192,43.168.15.245,80,HTTP,2025-08-05 13:16:00.963175,2025-08-05 13:17:27.963175,25819,146862,CELL_0018,,87,28.75184750519959,77.67927225454808
REC_000673,918685828255,40576316156489,157464046947915,192.168.130.108,93.156.133.153,174.223.92.41,5223,WhatsApp,2025-08-14 16:02:00.963175,2025-08-14 16:39:18.963175,46675,37324,CELL_0026,,2238,28.353886942195867,77.51816152688525
REC_000674,918288764667,40537987001026,432684012035938,192.168.134.38,84.230.91.38,181.221.191.133,5223,WhatsApp,2025-08-11 14:18:00.963175,2025-08-11 14:52:49.963175,43111,9336,CELL_0043,,2089,28.320920775671546,77.43348981526186
REC_000675,918288764667,40510685423428,275463960084103,192.168.16.45,134.62.240.249,242.98.217.181,5223,WhatsApp,2025-08-09 17:36:00.963175,2025-08-09 17:37:19.963175,40458,173691,CELL_0038,,79,29.05325293956224,77.23152087710069
REC_000676,919645196062,40544333063428,306560518320029,192.168.134.38,218.243.2.32,228.165.153.240,993,IMAPS,2025-08-21 23:40:00.963175,2025-08-22 00:06:00.963175,32365,18388,CELL_0039,919746498770,1560,28.444609392012527,76.9459036908668
REC_000677,918618784046,40585839540879,654624533915059,192.168.90.44,242.98.217.181,139.155.247.210,993,IMAPS,2025-08-15 03:55:00.963175,2025-08-15 04:54:59.963175,2195,172918,CELL_0099,,3599,28.709187179721045,76.9210901405013
REC_000678,918563524436,40577056377604,875210411284642,192.168.130.146,98.150.109.91,220.208.243.56,25,SMTP,2025-08-22 08:17:00.963175,2025-08-22 08:51:36.963175,32451,155889,CELL_0017,917404149892,2076,28.182150840573406,76.94441624820085
REC_000679,919984161007,40513728350675,366581638897519,192.168.69.158,115.176.142.51,128.131.40.207,25,SMTP,2025-08-12 06:55:00.963175,2025-08-12 07:27:20.963175,3170,138961,CELL_0001,,1940,29.060266487737493,76.8803839185386
REC_000680,918730941466,40590494560603,272609067423042,192.168.192.77,159.104.125.96,91.72.197.218,1935,Facebook,2025-08-22 23:24:00.963175,2025-08-22 23:38:18.963175,9264,56891,CELL_0005,917418203245,858,29.04516629506931,76.93168970692467
REC_000681,918447425359,40531163817389,750796716997813,192.168.211.6,79.248.221.254,145.175.105.19,443,HTTPS/Skype,2025-08-26 20:09:00.963175,2025-08-26 20:58:16.963175,39989,39683,CELL_0036,,2956,29.06920403790458,77.12850623488374
REC_000682,919129691272,40545478012588,412341827462524,192.168.234.25,233.87.111.58,93.156.133.153,21,FTP,2025-08-09 14:00:00.963175,2025-08-09 14:20:14.963175,20712,83830,CELL_0059,919311996447,1214,28.37903079280346,77.31482122708275
REC_000683,919984161007,40533392232565,500324334681552,192.168.48.26,211.139.127.104,23.241.85.82,5223,WhatsApp,2025-07-30 03:15:00.963175,2025-07-30 03:56:27.963175,23122,118383,CELL_0067,,2487,28.25319296118849,76.80990676431816
REC_000684,918875868182,40558720926045,930988106961404,192.168.191.83,82.6.24.42,199.138.64.96,25,SMTP,2025-08-07 06:12:00.963175,2025-08-07 06:36:05.963175,40403,82426,CELL_0069,,1445,28.962301426180563,77.29982799574644
REC_000685,919161399393,40565715206369,907697866898687,192.168.70.48,122.219.181.10,107.133.156.142,443,HTTPS/Skype,2025-08-19 20:46:00.963175,2025-08-19 21:39:26.963175,24117,165099,CELL_0019,919337353022,3206,28.753754996511333,76.81703314761965
